LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
637288.583217,637288.583196,1673971785.386739,3499457.000,48140,2,EA,1,100,0.030319
637288.648234,637288.648213,1673971785.451753,3499520.000,48160,1,EA,1,100,0.030319
637288.716862,637288.716841,1673971785.520380,3499586.500,48176,2,EA,1,100,0.030319
637288.785491,637288.785470,1673971785.589006,3499653.000,48176,2,EA,1,100,0.030319
637288.852055,637288.852034,1673971785.655569,3499717.500,48192,2,EA,1,100,0.030319
637288.918620,637288.918599,1673971785.722131,3499782.000,48192,2,EA,1,100,0.030319
637288.985700,637288.985679,1673971785.789210,3499847.000,48208,1,EA,1,100,0.030319
637289.051749,637289.051728,1673971785.855257,3499911.000,48226,2,EA,1,100,0.030319
637289.117797,637289.117776,1673971785.921303,3499975.000,48226,2,EA,1,100,0.030319
637289.183846,637289.183824,1673971785.987350,3500039.000,48247,1,EA,1,100,0.030319
637289.250410,637289.250389,1673971786.053912,3500103.500,48262,2,EA,1,100,0.030319
637289.316974,637289.316953,1673971786.120475,3500168.000,48262,2,EA,1,100,0.030319
637289.384055,637289.384034,1673971786.187554,3500233.000,48278,1,EA,1,100,0.030319
637289.450619,637289.450598,1673971786.254116,3500297.500,48296,2,EA,1,100,0.030319
637289.517184,637289.517163,1673971786.320679,3500362.000,48296,2,EA,1,100,0.030319
637289.583232,637289.583211,1673971786.386725,3500426.000,48312,2,EA,1,100,0.030319
637289.649281,637289.649260,1673971786.452772,3500490.000,48312,2,EA,1,100,0.030319
637289.713265,637289.713244,1673971786.516755,3500552.000,48332,1,EA,1,100,0.030319
637289.780002,637289.779981,1673971786.583489,3500616.667,48352,3,EA,1,100,0.030319
637289.846738,637289.846717,1673971786.650224,3500681.333,48352,3,EA,1,100,0.030319
637289.913475,637289.913454,1673971786.716959,3500746.000,48352,3,EA,1,100,0.030319
637289.979523,637289.979502,1673971786.783005,3500810.000,48369,1,EA,1,100,0.030319
637290.046088,637290.046067,1673971786.849568,3500874.500,48384,2,EA,1,100,0.030319
637290.112652,637290.112631,1673971786.916130,3500939.000,48384,2,EA,1,100,0.030319
637290.178701,637290.178680,1673971786.982177,3501003.000,48406,1,EA,1,100,0.030319
637290.245265,637290.245244,1673971787.048739,3501067.500,48422,2,EA,1,100,0.030319
637290.311830,637290.311809,1673971787.115302,3501132.000,48422,2,EA,1,100,0.030319
637290.378910,637290.378889,1673971787.182380,3501197.000,48440,2,EA,1,100,0.030319
637290.445991,637290.445970,1673971787.249459,3501262.000,48440,2,EA,1,100,0.030319
637290.511523,637290.511502,1673971787.314990,3501325.500,48456,2,EA,1,100,0.030319
637290.577056,637290.577034,1673971787.380520,3501389.000,48456,2,EA,1,100,0.030319
637290.643104,637290.643083,1673971787.446567,3501453.000,48473,1,EA,1,100,0.030319
637290.708637,637290.708615,1673971787.512098,3501516.500,48491,2,EA,1,100,0.030319
637290.774169,637290.774148,1673971787.577628,3501580.000,48491,2,EA,1,100,0.030319
637290.842281,637290.842260,1673971787.645739,3501646.000,48508,1,EA,1,100,0.030319
637290.908330,637290.908309,1673971787.711785,3501710.000,48524,2,EA,1,100,0.030319
637290.974378,637290.974357,1673971787.777832,3501774.000,48524,2,EA,1,100,0.030319
637291.040943,637291.040922,1673971787.844394,3501838.500,48542,2,EA,1,100,0.030319
637291.107507,637291.107486,1673971787.910957,3501903.000,48542,2,EA,1,100,0.030319
637291.172524,637291.172503,1673971787.975972,3501966.000,48563,1,EA,1,100,0.030319
637291.239604,637291.239583,1673971788.043050,3502031.000,48578,2,EA,1,100,0.030319
637291.306685,637291.306664,1673971788.110129,3502096.000,48578,2,EA,1,100,0.030318
637291.373765,637291.373744,1673971788.177207,3502161.000,48594,1,EA,1,100,0.030319
637291.440330,637291.440309,1673971788.243770,3502225.500,48612,2,EA,1,100,0.030319
637291.506894,637291.506873,1673971788.310333,3502290.000,48612,2,EA,1,100,0.030319
637291.572943,637291.572922,1673971788.376379,3502354.000,48628,1,EA,1,100,0.030318
637291.638991,637291.638970,1673971788.442426,3502418.000,48646,2,EA,1,100,0.030319
637291.705040,637291.705019,1673971788.508472,3502482.000,48646,2,EA,1,100,0.030318
637291.771604,637291.771583,1673971788.575035,3502546.500,48663,2,EA,1,100,0.030318
637291.838169,637291.838148,1673971788.641598,3502611.000,48663,2,EA,1,100,0.030319
637291.907313,637291.907292,1673971788.710740,3502678.000,48680,1,EA,1,100,0.030318
637291.974394,637291.974373,1673971788.777819,3502743.000,48696,2,EA,1,100,0.030318
637292.041474,637292.041453,1673971788.844897,3502808.000,48696,2,EA,1,100,0.030318
637292.107523,637292.107501,1673971788.910944,3502872.000,48714,1,EA,1,100,0.030318
637292.174087,637292.174066,1673971788.977506,3502936.500,48733,2,EA,1,100,0.030319
637292.240652,637292.240630,1673971789.044069,3503001.000,48733,2,EA,1,100,0.030318
637292.306700,637292.306679,1673971789.110116,3503065.000,48750,1,EA,1,100,0.030318
637292.373265,637292.373243,1673971789.176678,3503129.500,48767,2,EA,1,100,0.030318
637292.439829,637292.439808,1673971789.243241,3503194.000,48767,2,EA,1,100,0.030318
637292.506909,637292.506888,1673971789.310319,3503259.000,48784,1,EA,1,100,0.030318
637292.572442,637292.572421,1673971789.375850,3503322.500,48799,2,EA,1,100,0.030318
637292.637974,637292.637953,1673971789.441381,3503386.000,48799,2,EA,1,100,0.030318
637292.706087,637292.706066,1673971789.509491,3503452.000,48819,2,EA,1,100,0.030318
637292.774199,637292.774178,1673971789.577602,3503518.000,48819,2,EA,1,100,0.030318
637292.841280,637292.841259,1673971789.644680,3503583.000,48835,1,EA,1,100,0.030318
637292.907844,637292.907823,1673971789.711243,3503647.500,48852,2,EA,1,100,0.030318
637292.974409,637292.974388,1673971789.777806,3503712.000,48852,2,EA,1,100,0.030318
637293.040457,637293.040436,1673971789.843852,3503776.000,48869,2,EA,1,100,0.030318
637293.106506,637293.106485,1673971789.909899,3503840.000,48869,2,EA,1,100,0.030318
637293.172554,637293.172533,1673971789.975945,3503904.000,48891,1,EA,1,100,0.030318
637293.239119,637293.239098,1673971790.042508,3503968.500,48905,2,EA,1,100,0.030318
637293.305683,637293.305662,1673971790.109071,3504033.000,48905,2,EA,1,100,0.030318
637293.373796,637293.373775,1673971790.177181,3504099.000,48922,1,EA,1,100,0.030318
637293.440876,637293.440855,1673971790.244260,3504164.000,48939,2,EA,1,100,0.030318
637293.507957,637293.507936,1673971790.311338,3504229.000,48939,2,EA,1,100,0.030318
637293.576069,637293.576048,1673971790.379449,3504295.000,48956,1,EA,1,100,0.030318
637293.643150,637293.643129,1673971790.446527,3504360.000,48975,2,EA,1,100,0.030318
637293.710230,637293.710209,1673971790.513606,3504425.000,48975,2,EA,1,100,0.030318
637293.776279,637293.776258,1673971790.579653,3504489.000,48991,2,EA,1,100,0.030318
637293.842327,637293.842306,1673971790.645699,3504553.000,48991,2,EA,1,100,0.030318
637293.909408,637293.909386,1673971790.712778,3504618.000,49007,1,EA,1,100,0.030318
637293.975456,637293.975435,1673971790.778824,3504682.000,49024,2,EA,1,100,0.030318
637294.041505,637294.041483,1673971790.844871,3504746.000,49024,2,EA,1,100,0.030318
637294.105489,637294.105468,1673971790.908854,3504808.000,49041,1,EA,1,100,0.030318
637294.173601,637294.173580,1673971790.976964,3504874.000,49061,2,EA,1,100,0.030318
637294.241714,637294.241693,1673971791.045074,3504940.000,49061,2,EA,1,100,0.030318
637294.308794,637294.308773,1673971791.112153,3505005.000,49077,1,EA,1,100,0.030318
637294.375359,637294.375338,1673971791.178716,3505069.500,49095,2,EA,1,100,0.030318
637294.441923,637294.441902,1673971791.245278,3505134.000,49095,2,EA,1,100,0.030318
637294.507972,637294.507951,1673971791.311325,3505198.000,49111,2,EA,1,100,0.030318
637294.574020,637294.573999,1673971791.377372,3505262.000,49111,2,EA,1,100,0.030318
637294.641101,637294.641080,1673971791.444450,3505327.000,49128,1,EA,1,100,0.030318
637294.706633,637294.706612,1673971791.509981,3505390.500,49146,2,EA,1,100,0.030318
637294.772166,637294.772145,1673971791.575511,3505454.000,49146,2,EA,1,100,0.030318
637294.838730,637294.838709,1673971791.642074,3505518.500,49163,2,EA,1,100,0.030318
637294.905295,637294.905274,1673971791.708637,3505583.000,49163,2,EA,1,100,0.030318
637294.973407,637294.973386,1673971791.776747,3505649.000,49179,2,EA,1,100,0.030318
637295.041520,637295.041499,1673971791.844858,3505715.000,49179,2,EA,1,100,0.030318
637295.108084,637295.108063,1673971791.911420,3505779.500,49202,2,EA,1,100,0.030318
637295.174649,637295.174628,1673971791.977983,3505844.000,49202,2,EA,1,100,0.030318
637295.240697,637295.240676,1673971792.044029,3505908.000,49223,2,EA,1,100,0.030318
637295.306746,637295.306725,1673971792.110076,3505972.000,49223,2,EA,1,100,0.030318
637295.373310,637295.373289,1673971792.176639,3506036.500,49241,2,EA,1,100,0.030318
637295.439875,637295.439853,1673971792.243201,3506101.000,49241,2,EA,1,100,0.030318
637295.506955,637295.506934,1673971792.310280,3506166.000,49256,2,EA,1,100,0.030318
637295.574036,637295.574014,1673971792.377358,3506231.000,49256,2,EA,1,100,0.030318
637295.642148,637295.642127,1673971792.445469,3506297.000,49273,1,EA,1,100,0.030318
637295.709229,637295.709207,1673971792.512547,3506362.000,49293,2,EA,1,100,0.030318
637295.776309,637295.776288,1673971792.579626,3506427.000,49293,2,EA,1,100,0.030318
637295.844422,637295.844400,1673971792.647737,3506493.000,49310,1,EA,1,100,0.030318
637295.911502,637295.911481,1673971792.714815,3506558.000,49324,2,EA,1,100,0.030318
637295.978583,637295.978561,1673971792.781894,3506623.000,49324,2,EA,1,100,0.030318
637296.045663,637296.045642,1673971792.848972,3506688.000,49341,1,EA,1,100,0.030318
637296.111195,637296.111174,1673971792.914503,3506751.500,49360,2,EA,1,100,0.030318
637296.176728,637296.176707,1673971792.980034,3506815.000,49360,2,EA,1,100,0.030318
637296.241744,637296.241723,1673971793.045048,3506878.000,49380,1,EA,1,100,0.030318
637296.307793,637296.307772,1673971793.111095,3506942.000,49395,2,EA,1,100,0.030318
637296.373841,637296.373820,1673971793.177141,3507006.000,49395,2,EA,1,100,0.030318
637296.442470,637296.442449,1673971793.245768,3507072.500,49412,2,EA,1,100,0.030318
637296.511098,637296.511077,1673971793.314394,3507139.000,49412,2,EA,1,100,0.030318
637296.578179,637296.578158,1673971793.381473,3507204.000,49428,1,EA,1,100,0.030318
637296.644743,637296.644722,1673971793.448036,3507268.500,49448,2,EA,1,100,0.030319
637296.711308,637296.711287,1673971793.514598,3507333.000,49448,2,EA,1,100,0.030318
637296.776324,637296.776303,1673971793.579613,3507396.000,49465,1,EA,1,100,0.030318
637296.842889,637296.842868,1673971793.646175,3507460.500,49480,2,EA,1,100,0.030318
637296.909453,637296.909432,1673971793.712738,3507525.000,49480,2,EA,1,100,0.030318
637296.975502,637296.975481,1673971793.778785,3507589.000,49496,1,EA,1,100,0.030318
637297.041894,637297.041873,1673971793.845175,3507653.333,49514,3,EA,1,100,0.030318
637297.108287,637297.108265,1673971793.911566,3507717.667,49514,3,EA,1,100,0.030319
637297.174679,637297.174658,1673971793.977956,3507782.000,49514,3,EA,1,100,0.030319
637297.242792,637297.242770,1673971794.046067,3507848.000,49535,1,EA,1,100,0.030319
637297.308324,637297.308303,1673971794.111598,3507911.500,49552,2,EA,1,100,0.030318
637297.373857,637297.373835,1673971794.177128,3507975.000,49552,2,EA,1,100,0.030319
637297.438873,637297.438852,1673971794.242143,3508038.000,49569,1,EA,1,100,0.030318
637297.504922,637297.504900,1673971794.308189,3508102.000,49584,2,EA,1,100,0.030319
637297.570970,637297.570949,1673971794.374236,3508166.000,49584,2,EA,1,100,0.030318
637297.637018,637297.636997,1673971794.440283,3508230.000,49603,2,EA,1,100,0.030319
637297.703067,637297.703046,1673971794.506329,3508294.000,49603,2,EA,1,100,0.030318
637297.769115,637297.769094,1673971794.572376,3508358.000,49621,1,EA,1,100,0.030318
637297.836712,637297.836691,1673971794.639970,3508423.500,49637,2,EA,1,100,0.030318
637297.904308,637297.904287,1673971794.707565,3508489.000,49637,2,EA,1,100,0.030318
637297.972421,637297.972400,1673971794.775676,3508555.000,49654,1,EA,1,100,0.030318
637298.038985,637298.038964,1673971794.842238,3508619.500,49669,2,EA,1,100,0.030318
637298.105550,637298.105529,1673971794.908801,3508684.000,49669,2,EA,1,100,0.030319
637298.171598,637298.171577,1673971794.974847,3508748.000,49691,2,EA,1,100,0.030318
637298.237647,637298.237626,1673971795.040894,3508812.000,49691,2,EA,1,100,0.030318
637298.304727,637298.304706,1673971795.107972,3508877.000,49707,1,EA,1,100,0.030318
637298.371292,637298.371271,1673971795.174535,3508941.500,49725,2,EA,1,100,0.030318
637298.437856,637298.437835,1673971795.241097,3509006.000,49725,2,EA,1,100,0.030318
637298.501841,637298.501820,1673971795.305080,3509068.000,49741,1,EA,1,100,0.030318
637298.568405,637298.568384,1673971795.371643,3509132.500,49756,2,EA,1,100,0.030318
637298.634970,637298.634948,1673971795.438205,3509197.000,49756,2,EA,1,100,0.030318
637298.702050,637298.702029,1673971795.505284,3509262.000,49776,2,EA,1,100,0.030318
637298.769131,637298.769109,1673971795.572362,3509327.000,49776,2,EA,1,100,0.030318
637298.834147,637298.834126,1673971795.637377,3509390.000,49793,1,EA,1,100,0.030319
637298.900712,637298.900690,1673971795.703940,3509454.500,49809,2,EA,1,100,0.030319
637298.967276,637298.967255,1673971795.770502,3509519.000,49809,2,EA,1,100,0.030318
637299.033325,637299.033303,1673971795.836549,3509583.000,49826,1,EA,1,100,0.030318
637299.099889,637299.099868,1673971795.903111,3509647.500,49843,2,EA,1,100,0.030318
637299.166453,637299.166432,1673971795.969674,3509712.000,49843,2,EA,1,100,0.030318
637299.232502,637299.232481,1673971796.035721,3509776.000,49863,1,EA,1,100,0.030318
637299.299582,637299.299561,1673971796.102799,3509841.000,49879,2,EA,1,100,0.030318
637299.366663,637299.366642,1673971796.169878,3509906.000,49879,2,EA,1,100,0.030318
637299.433227,637299.433206,1673971796.236440,3509970.500,49897,2,EA,1,100,0.030319
637299.499792,637299.499771,1673971796.303003,3510035.000,49897,2,EA,1,100,0.030318
637299.564808,637299.564787,1673971796.368018,3510098.000,49913,1,EA,1,100,0.030318
637299.630341,637299.630320,1673971796.433548,3510161.500,49928,2,EA,1,100,0.030319
637299.695873,637299.695852,1673971796.499079,3510225.000,49928,2,EA,1,100,0.030319
637299.762954,637299.762933,1673971796.566157,3510290.000,49948,1,EA,1,100,0.030319
637299.829518,637299.829497,1673971796.632720,3510354.500,49965,2,EA,1,100,0.030319
637299.896083,637299.896062,1673971796.699283,3510419.000,49965,2,EA,1,100,0.030318
637299.962131,637299.962110,1673971796.765329,3510483.000,49981,1,EA,1,100,0.030319
637300.028696,637300.028674,1673971796.831892,3510547.500,49998,2,EA,1,100,0.030319
637300.095260,637300.095239,1673971796.898454,3510612.000,49998,2,EA,1,100,0.030318
637300.161309,637300.161287,1673971796.964501,3510676.000,50018,2,EA,1,100,0.030319
637300.227357,637300.227336,1673971797.030548,3510740.000,50018,2,EA,1,100,0.030318
637300.294438,637300.294416,1673971797.097626,3510805.000,50035,1,EA,1,100,0.030318
637300.361518,637300.361497,1673971797.164705,3510870.000,50057,3,EA,1,100,0.030318
637300.428599,637300.428577,1673971797.231783,3510935.000,50057,3,EA,1,100,0.030318
637300.495679,637300.495658,1673971797.298862,3511000.000,50057,3,EA,1,100,0.030318
637300.562760,637300.562738,1673971797.365941,3511065.000,50074,1,EA,1,100,0.030318
637300.629324,637300.629303,1673971797.432503,3511129.500,50093,2,EA,1,100,0.030318
637300.695889,637300.695867,1673971797.499066,3511194.000,50093,2,EA,1,100,0.030318
637300.759873,637300.759852,1673971797.563048,3511256.000,50111,1,EA,1,100,0.030318
637300.826437,637300.826416,1673971797.629611,3511320.500,50126,2,EA,1,100,0.030318
637300.893002,637300.892981,1673971797.696173,3511385.000,50126,2,EA,1,100,0.030318
637300.960082,637300.960061,1673971797.763252,3511450.000,50142,2,EA,1,100,0.030318
637301.027163,637301.027142,1673971797.830331,3511515.000,50142,2,EA,1,100,0.030318
637301.095275,637301.095254,1673971797.898441,3511581.000,50159,1,EA,1,100,0.030318
637301.161324,637301.161303,1673971797.964488,3511645.000,50181,2,EA,1,100,0.030318
637301.227372,637301.227351,1673971798.030534,3511709.000,50181,2,EA,1,100,0.030318
637301.293421,637301.293400,1673971798.096581,3511773.000,50197,1,EA,1,100,0.030318
637301.359985,637301.359964,1673971798.163144,3511837.500,50213,2,EA,1,100,0.030318
637301.426550,637301.426529,1673971798.229706,3511902.000,50213,2,EA,1,100,0.030318
637301.493630,637301.493609,1673971798.296785,3511967.000,50229,1,EA,1,100,0.030318
637301.559679,637301.559658,1673971798.362831,3512031.000,50246,3,EA,1,100,0.030318
637301.625727,637301.625706,1673971798.428878,3512095.000,50246,3,EA,1,100,0.030318
637301.691776,637301.691754,1673971798.494925,3512159.000,50246,3,EA,1,100,0.030318
637301.758856,637301.758835,1673971798.562003,3512224.000,50266,1,EA,1,100,0.030318
637301.825937,637301.825915,1673971798.629082,3512289.000,50283,2,EA,1,100,0.030318
637301.893017,637301.892996,1673971798.696160,3512354.000,50283,2,EA,1,100,0.030318
637301.960098,637301.960076,1673971798.763239,3512419.000,50299,1,EA,1,100,0.030318
637302.026662,637302.026641,1673971798.829801,3512483.500,50316,2,EA,1,100,0.030318
637302.093227,637302.093205,1673971798.896364,3512548.000,50316,2,EA,1,100,0.030318
637302.159791,637302.159770,1673971798.962927,3512612.500,50336,2,EA,1,100,0.030318
637302.226356,637302.226334,1673971799.029489,3512677.000,50336,2,EA,1,100,0.030318
637302.292404,637302.292383,1673971799.095536,3512741.000,50353,1,EA,1,100,0.030318
637302.358453,637302.358431,1673971799.161582,3512805.000,50370,2,EA,1,100,0.030318
637302.424501,637302.424480,1673971799.227629,3512869.000,50370,2,EA,1,100,0.030318
637302.492613,637302.492592,1673971799.295739,3512935.000,50387,1,EA,1,100,0.030318
637302.560210,637302.560189,1673971799.363334,3513000.500,50401,2,EA,1,100,0.030318
637302.627806,637302.627785,1673971799.430929,3513066.000,50401,2,EA,1,100,0.030318
637302.696951,637302.696930,1673971799.500071,3513133.000,50421,1,EA,1,100,0.030318
637302.764031,637302.764010,1673971799.567150,3513198.000,50438,2,EA,1,100,0.030318
637302.831112,637302.831091,1673971799.634228,3513263.000,50438,2,EA,1,100,0.030318
637302.897160,637302.897139,1673971799.700275,3513327.000,50455,1,EA,1,100,0.030318
637302.962693,637302.962672,1673971799.765805,3513390.500,50470,2,EA,1,100,0.030318
637303.028225,637303.028204,1673971799.831336,3513454.000,50470,2,EA,1,100,0.030318
637303.095306,637303.095285,1673971799.898415,3513519.000,50489,2,EA,1,100,0.030319
637303.162386,637303.162365,1673971799.965493,3513584.000,50489,2,EA,1,100,0.030319
637303.228435,637303.228414,1673971800.031540,3513648.000,50508,1,EA,1,100,0.030319
637303.296031,637303.296010,1673971800.099134,3513713.500,50525,2,EA,1,100,0.030318
637303.363628,637303.363606,1673971800.166729,3513779.000,50525,2,EA,1,100,0.030319
637303.430708,637303.430687,1673971800.233808,3513844.000,50542,1,EA,1,100,0.030318
637303.497273,637303.497251,1673971800.300370,3513908.500,50557,2,EA,1,100,0.030318
637303.563837,637303.563816,1673971800.366933,3513973.000,50557,2,EA,1,100,0.030318
637303.629886,637303.629864,1673971800.432979,3514037.000,50573,1,EA,1,100,0.030318
637303.696966,637303.696945,1673971800.500058,3514102.000,50594,2,EA,1,100,0.030318
637303.764047,637303.764025,1673971800.567137,3514167.000,50594,2,EA,1,100,0.030318
637303.829579,637303.829558,1673971800.632667,3514230.500,50610,2,EA,1,100,0.030318
637303.895112,637303.895090,1673971800.698198,3514294.000,50610,2,EA,1,100,0.030318
637303.961934,637303.961913,1673971800.765018,3514358.750,50628,4,EA,1,100,0.030318
637304.028757,637304.028735,1673971800.831839,3514423.500,50628,4,EA,1,100,0.030318
637304.095579,637304.095558,1673971800.898659,3514488.250,50628,4,EA,1,100,0.030318
637304.162402,637304.162380,1673971800.965480,3514553.000,50628,4,EA,1,100,0.030318
637304.229138,637304.229117,1673971801.032215,3514617.667,50650,3,EA,1,100,0.030318
637304.295874,637304.295853,1673971801.098949,3514682.333,50650,3,EA,1,100,0.030318
637304.362611,637304.362590,1673971801.165684,3514747.000,50650,3,EA,1,100,0.030318
637304.428315,637304.428294,1673971801.231386,3514810.667,50667,3,EA,1,100,0.030318
637304.494020,637304.493999,1673971801.297089,3514874.333,50667,3,EA,1,100,0.030318
637304.559724,637304.559703,1673971801.362792,3514938.000,50667,3,EA,1,100,0.030318
637304.626805,637304.626784,1673971801.429870,3515003.000,50684,1,EA,1,100,0.030318
637304.693369,637304.693348,1673971801.496433,3515067.500,50702,2,EA,1,100,0.030318
637304.759934,637304.759913,1673971801.562995,3515132.000,50702,2,EA,1,100,0.030318
637304.829078,637304.829057,1673971801.632138,3515199.000,50719,1,EA,1,100,0.030318
637304.897191,637304.897170,1673971801.700248,3515265.000,50735,2,EA,1,100,0.030318
637304.965303,637304.965282,1673971801.768359,3515331.000,50735,2,EA,1,100,0.030318
637305.032900,637305.032878,1673971801.835954,3515396.500,50753,2,EA,1,100,0.030318
637305.100496,637305.100475,1673971801.903548,3515462.000,50753,2,EA,1,100,0.030318
637305.165513,637305.165491,1673971801.968563,3515525.000,50774,1,EA,1,100,0.030318
637305.231561,637305.231540,1673971802.034609,3515589.000,50789,2,EA,1,100,0.030318
637305.297610,637305.297588,1673971802.100656,3515653.000,50789,2,EA,1,100,0.030318
637305.364174,637305.364153,1673971802.167219,3515717.500,50806,2,EA,1,100,0.030318
637305.430739,637305.430717,1673971802.233781,3515782.000,50806,2,EA,1,100,0.030318
637305.496787,637305.496766,1673971802.299828,3515846.000,50823,1,EA,1,100,0.030318
637305.564900,637305.564878,1673971802.367938,3515912.000,50839,2,EA,1,100,0.030318
637305.633012,637305.632991,1673971802.436049,3515978.000,50839,2,EA,1,100,0.030318
637305.699749,637305.699727,1673971802.502784,3516042.667,50865,3,EA,1,100,0.030318
637305.766485,637305.766464,1673971802.569518,3516107.333,50865,3,EA,1,100,0.030318
637305.833222,637305.833200,1673971802.636253,3516172.000,50865,3,EA,1,100,0.030318
637305.898754,637305.898733,1673971802.701783,3516235.500,50881,2,EA,1,100,0.030318
637305.964287,637305.964265,1673971802.767314,3516299.000,50881,2,EA,1,100,0.030318
637306.031367,637306.031346,1673971802.834393,3516364.000,50898,1,EA,1,100,0.030318
637306.097931,637306.097910,1673971802.900955,3516428.500,50917,2,EA,1,100,0.030318
637306.164496,637306.164475,1673971802.967518,3516493.000,50917,2,EA,1,100,0.030318
637306.229512,637306.229491,1673971803.032532,3516556.000,50934,1,EA,1,100,0.030318
637306.295561,637306.295540,1673971803.098579,3516620.000,50951,2,EA,1,100,0.030318
637306.361609,637306.361588,1673971803.164625,3516684.000,50951,2,EA,1,100,0.030318
637306.428690,637306.428669,1673971803.231704,3516749.000,50969,1,EA,1,100,0.030318
637306.495770,637306.495749,1673971803.298783,3516814.000,50985,2,EA,1,100,0.030318
637306.562851,637306.562830,1673971803.365861,3516879.000,50985,2,EA,1,100,0.030318
637306.629415,637306.629394,1673971803.432424,3516943.500,51005,2,EA,1,100,0.030318
637306.695980,637306.695958,1673971803.498986,3517008.000,51005,2,EA,1,100,0.030318
637306.761512,637306.761491,1673971803.564517,3517071.500,51022,2,EA,1,100,0.030318
637306.827045,637306.827023,1673971803.630048,3517135.000,51022,2,EA,1,100,0.030318
637306.894125,637306.894104,1673971803.697126,3517200.000,51038,1,EA,1,100,0.030318
637306.961206,637306.961184,1673971803.764205,3517265.000,51053,2,EA,1,100,0.030318
637307.028286,637307.028265,1673971803.831283,3517330.000,51053,2,EA,1,100,0.030318
637307.097431,637307.097409,1673971803.900426,3517397.000,51071,1,EA,1,100,0.030318
637307.164511,637307.164490,1673971803.967505,3517462.000,51092,2,EA,1,100,0.030318
637307.231592,637307.231570,1673971804.034583,3517527.000,51092,2,EA,1,100,0.030318
637307.296608,637307.296587,1673971804.099598,3517590.000,51109,1,EA,1,100,0.030318
637307.362141,637307.362119,1673971804.165128,3517653.500,51124,2,EA,1,100,0.030318
637307.427673,637307.427652,1673971804.230659,3517717.000,51124,2,EA,1,100,0.030318
637307.494754,637307.494732,1673971804.297737,3517782.000,51141,1,EA,1,100,0.030319
637307.561318,637307.561297,1673971804.364300,3517846.500,51157,2,EA,1,100,0.030319
637307.627883,637307.627861,1673971804.430863,3517911.000,51157,2,EA,1,100,0.030319
637307.693931,637307.693910,1673971804.496909,3517975.000,51178,2,EA,1,100,0.030318
637307.759979,637307.759958,1673971804.562956,3518039.000,51178,2,EA,1,100,0.030318
637307.827060,637307.827039,1673971804.630034,3518104.000,51194,1,EA,1,100,0.030319
637307.893108,637307.893087,1673971804.696081,3518168.000,51209,2,EA,1,100,0.030318
637307.959157,637307.959136,1673971804.762128,3518232.000,51209,2,EA,1,100,0.030319
637308.025205,637308.025184,1673971804.828174,3518296.000,51226,2,EA,1,100,0.030318
637308.091254,637308.091233,1673971804.894221,3518360.000,51226,2,EA,1,100,0.030319
637308.158334,637308.158313,1673971804.961299,3518425.000,51245,1,EA,1,100,0.030319
637308.224899,637308.224877,1673971805.027862,3518489.500,51264,2,EA,1,100,0.030319
637308.291463,637308.291442,1673971805.094424,3518554.000,51264,2,EA,1,100,0.030319
637308.357512,637308.357490,1673971805.160471,3518618.000,51281,1,EA,1,100,0.030319
637308.423044,637308.423023,1673971805.226002,3518681.500,51296,2,EA,1,100,0.030319
637308.488577,637308.488555,1673971805.291532,3518745.000,51296,2,EA,1,100,0.030319
637308.556689,637308.556668,1673971805.359643,3518811.000,51313,1,EA,1,100,0.030319
637308.622738,637308.622716,1673971805.425689,3518875.000,51329,2,EA,1,100,0.030319
637308.688786,637308.688765,1673971805.491736,3518939.000,51329,2,EA,1,100,0.030319
637308.754835,637308.754813,1673971805.557783,3519003.000,51350,2,EA,1,100,0.030319
637308.820883,637308.820862,1673971805.623829,3519067.000,51350,2,EA,1,100,0.030319
637308.886932,637308.886910,1673971805.689876,3519131.000,51366,1,EA,1,100,0.030319
637308.953496,637308.953475,1673971805.756438,3519195.500,51381,2,EA,1,100,0.030319
637309.020061,637309.020039,1673971805.823001,3519260.000,51381,2,EA,1,100,0.030319
637309.086109,637309.086088,1673971805.889048,3519324.000,51398,1,EA,1,100,0.030319
637309.152674,637309.152652,1673971805.955610,3519388.500,51417,2,EA,1,100,0.030319
637309.219238,637309.219217,1673971806.022173,3519453.000,51417,2,EA,1,100,0.030319
637309.285286,637309.285265,1673971806.088219,3519517.000,51436,1,EA,1,100,0.030319
637309.351851,637309.351830,1673971806.154782,3519581.500,51453,2,EA,1,100,0.030319
637309.418415,637309.418394,1673971806.221345,3519646.000,51453,2,EA,1,100,0.030319
637309.484980,637309.484959,1673971806.287907,3519710.500,51468,2,EA,1,100,0.030319
637309.551544,637309.551523,1673971806.354470,3519775.000,51468,2,EA,1,100,0.030319
637309.620689,637309.620668,1673971806.423612,3519842.000,51485,1,EA,1,100,0.030319
637309.686737,637309.686716,1673971806.489659,3519906.000,51503,2,EA,1,100,0.030319
637309.752786,637309.752764,1673971806.555706,3519970.000,51503,2,EA,1,100,0.030319
637309.818834,637309.818813,1673971806.621752,3520034.000,51520,1,EA,1,100,0.030319
637309.885399,637309.885377,1673971806.688315,3520098.500,51534,2,EA,1,100,0.030319
637309.951963,637309.951942,1673971806.754877,3520163.000,51534,2,EA,1,100,0.030319
637310.018012,637310.017990,1673971806.820924,3520227.000,51551,1,EA,1,100,0.030319
