LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
640567.159179,640567.159155,1673975063.839276,332151.000,52480,3,MX,1,100,59
640567.198392,640567.198367,1673975063.878487,332189.000,52480,3,MX,1,100,58
640567.237605,640567.237580,1673975063.917699,332227.000,52480,3,MX,1,100,59
640567.277505,640567.277481,1673975063.957598,332265.667,52499,3,MX,1,100,58
640567.317406,640567.317382,1673975063.997498,332304.333,52499,3,MX,1,100,58
640567.357307,640567.357282,1673975064.037397,332343.000,52499,3,MX,1,100,58
640567.397551,640567.397527,1673975064.077641,332382.000,52515,2,MX,1,100,58
640567.437796,640567.437772,1673975064.117884,332421.000,52515,2,MX,1,100,59
640567.477697,640567.477672,1673975064.157784,332459.667,52530,3,MX,1,100,58
640567.517597,640567.517573,1673975064.197683,332498.333,52530,3,MX,1,100,58
640567.557498,640567.557474,1673975064.237583,332537.000,52530,3,MX,1,100,57
640567.597055,640567.597030,1673975064.277138,332575.333,52548,3,MX,1,100,57
640567.636611,640567.636587,1673975064.316694,332613.667,52548,3,MX,1,100,59
640567.676168,640567.676144,1673975064.356250,332652.000,52548,3,MX,1,100,58
640567.716413,640567.716388,1673975064.396493,332691.000,52570,4,MX,1,100,58
640567.756657,640567.756633,1673975064.436736,332730.000,52570,4,MX,1,100,58
640567.796902,640567.796878,1673975064.476980,332769.000,52570,4,MX,1,100,58
640567.837147,640567.837122,1673975064.517223,332808.000,52570,4,MX,1,100,58
640567.877047,640567.877023,1673975064.557123,332846.667,52587,3,MX,1,100,58
640567.916948,640567.916924,1673975064.597023,332885.333,52587,3,MX,1,100,58
640567.956849,640567.956824,1673975064.636922,332924.000,52587,3,MX,1,100,58
640567.996061,640567.996037,1673975064.676134,332962.000,52604,2,MX,1,100,59
640568.035274,640568.035250,1673975064.715345,333000.000,52604,2,MX,1,100,58
640568.081710,640568.081686,1673975064.761780,333045.000,52620,2,MX,1,100,58
640568.128146,640568.128122,1673975064.808215,333090.000,52620,2,MX,1,100,58
640568.168047,640568.168023,1673975064.848114,333128.667,52638,3,MX,1,100,58
640568.207948,640568.207923,1673975064.888014,333167.333,52638,3,MX,1,100,58
640568.247848,640568.247824,1673975064.927913,333206.000,52638,3,MX,1,100,58
640568.287749,640568.287725,1673975064.967813,333244.667,52654,3,MX,1,100,58
640568.327650,640568.327625,1673975065.007712,333283.333,52654,3,MX,1,100,57
640568.367551,640568.367526,1673975065.047612,333322.000,52654,3,MX,1,100,59
640568.407279,640568.407255,1673975065.087339,333360.500,52671,2,MX,1,100,58
640568.447008,640568.446984,1673975065.127067,333399.000,52671,2,MX,1,100,58
640568.486909,640568.486884,1673975065.166966,333437.667,52690,3,MX,1,100,57
640568.526809,640568.526785,1673975065.206866,333476.333,52690,3,MX,1,100,58
640568.566710,640568.566686,1673975065.246765,333515.000,52690,3,MX,1,100,59
640568.605579,640568.605554,1673975065.285633,333552.667,52708,3,MX,1,100,58
640568.644448,640568.644423,1673975065.324501,333590.333,52708,3,MX,1,100,58
640568.683316,640568.683292,1673975065.363368,333628.000,52708,3,MX,1,100,58
640568.723217,640568.723193,1673975065.403268,333666.667,52724,3,MX,1,100,58
640568.763118,640568.763093,1673975065.443167,333705.333,52724,3,MX,1,100,57
640568.803018,640568.802994,1673975065.483067,333744.000,52724,3,MX,1,100,58
640568.843263,640568.843239,1673975065.523310,333783.000,52739,2,MX,1,100,59
640568.883508,640568.883483,1673975065.563554,333822.000,52739,2,MX,1,100,58
640568.923408,640568.923384,1673975065.603453,333860.667,52756,3,MX,1,100,58
640568.963309,640568.963285,1673975065.643353,333899.333,52756,3,MX,1,100,58
640569.003210,640569.003185,1673975065.683252,333938.000,52756,3,MX,1,100,58
640569.042938,640569.042914,1673975065.722980,333976.500,52773,2,MX,1,100,59
640569.082667,640569.082643,1673975065.762707,334015.000,52773,2,MX,1,100,57
640569.122568,640569.122543,1673975065.802607,334053.667,52789,3,MX,1,100,57
640569.162468,640569.162444,1673975065.842507,334092.333,52789,3,MX,1,100,59
640569.202369,640569.202345,1673975065.882406,334131.000,52789,3,MX,1,100,58
640569.248805,640569.248781,1673975065.928841,334176.000,52808,2,MX,1,100,56
640569.295241,640569.295217,1673975065.975276,334221.000,52808,2,MX,1,100,58
640569.335830,640569.335806,1673975066.015863,334260.333,52823,3,MX,1,100,58
640569.376419,640569.376394,1673975066.056451,334299.667,52823,3,MX,1,100,58
640569.417007,640569.416983,1673975066.097038,334339.000,52823,3,MX,1,100,58
640569.457252,640569.457227,1673975066.137281,334378.000,52840,2,MX,1,100,57
640569.497497,640569.497472,1673975066.177525,334417.000,52840,2,MX,1,100,58
640569.537053,640569.537029,1673975066.217081,334455.333,52857,3,MX,1,100,58
640569.576610,640569.576585,1673975066.256636,334493.667,52857,3,MX,1,100,58
640569.616167,640569.616142,1673975066.296192,334532.000,52857,3,MX,1,100,58
640569.656067,640569.656043,1673975066.336091,334570.667,52874,3,MX,1,100,57
640569.695968,640569.695944,1673975066.375991,334609.333,52874,3,MX,1,100,57
640569.735869,640569.735844,1673975066.415890,334648.000,52874,3,MX,1,100,57
640569.776113,640569.776089,1673975066.456134,334687.000,52888,2,MX,1,100,57
640569.816358,640569.816334,1673975066.496377,334726.000,52888,2,MX,1,100,58
640569.856259,640569.856234,1673975066.536277,334764.667,52906,3,MX,1,100,59
640569.896159,640569.896135,1673975066.576176,334803.333,52906,3,MX,1,100,56
640569.936060,640569.936036,1673975066.616076,334842.000,52906,3,MX,1,100,58
640569.975961,640569.975936,1673975066.655975,334880.667,52922,3,MX,1,100,58
640570.015861,640570.015837,1673975066.695875,334919.333,52922,3,MX,1,100,58
640570.055762,640570.055738,1673975066.735774,334958.000,52922,3,MX,1,100,57
640570.094459,640570.094434,1673975066.774470,334995.500,52942,2,MX,1,100,58
640570.133156,640570.133131,1673975066.813165,335033.000,52942,2,MX,1,100,59
640570.173400,640570.173376,1673975066.853409,335072.000,52959,3,MX,1,100,59
640570.213645,640570.213620,1673975066.893652,335111.000,52959,3,MX,1,100,58
640570.253890,640570.253865,1673975066.933896,335150.000,52959,3,MX,1,100,58
640570.293618,640570.293594,1673975066.973624,335188.500,52976,2,MX,1,100,57
640570.333347,640570.333322,1673975067.013351,335227.000,52976,2,MX,1,100,58
640570.377719,640570.377695,1673975067.057722,335270.000,52992,3,MX,1,100,58
640570.422092,640570.422067,1673975067.102093,335313.000,52992,3,MX,1,100,59
640570.466464,640570.466439,1673975067.146464,335356.000,52992,3,MX,1,100,57
640570.506193,640570.506168,1673975067.186192,335394.500,53009,2,MX,1,100,58
640570.545921,640570.545897,1673975067.225919,335433.000,53009,2,MX,1,100,58
640570.585822,640570.585797,1673975067.265819,335471.667,53026,3,MX,1,100,58
640570.625723,640570.625698,1673975067.305718,335510.333,53026,3,MX,1,100,58
640570.665623,640570.665599,1673975067.345618,335549.000,53026,3,MX,1,100,58
640570.705352,640570.705328,1673975067.385345,335587.500,53042,2,MX,1,100,57
640570.745081,640570.745056,1673975067.425073,335626.000,53042,2,MX,1,100,58
640570.786013,640570.785989,1673975067.466004,335665.667,53057,3,MX,1,100,57
640570.826946,640570.826921,1673975067.506936,335705.333,53057,3,MX,1,100,59
640570.867879,640570.867854,1673975067.547867,335745.000,53057,3,MX,1,100,58
640570.907779,640570.907755,1673975067.587767,335783.667,53075,3,MX,1,100,58
640570.947680,640570.947655,1673975067.627666,335822.333,53075,3,MX,1,100,58
640570.987581,640570.987556,1673975067.667566,335861.000,53075,3,MX,1,100,57
640571.027309,640571.027285,1673975067.707293,335899.500,53091,2,MX,1,100,58
640571.067038,640571.067013,1673975067.747021,335938.000,53091,2,MX,1,100,57
640571.107283,640571.107258,1673975067.787264,335977.000,53108,3,MX,1,100,58
640571.147527,640571.147503,1673975067.827507,336016.000,53108,3,MX,1,100,58
640571.187772,640571.187747,1673975067.867751,336055.000,53108,3,MX,1,100,58
640571.227501,640571.227476,1673975067.907479,336093.500,53123,2,MX,1,100,58
640571.267229,640571.267205,1673975067.947206,336132.000,53123,2,MX,1,100,58
640571.307130,640571.307105,1673975067.987106,336170.667,53142,3,MX,1,100,58
640571.347031,640571.347006,1673975068.027005,336209.333,53142,3,MX,1,100,58
640571.386931,640571.386907,1673975068.066905,336248.000,53142,3,MX,1,100,59
640571.426660,640571.426635,1673975068.106632,336286.500,53158,2,MX,1,100,58
640571.466389,640571.466364,1673975068.146360,336325.000,53158,2,MX,1,100,58
640571.510073,640571.510049,1673975068.190043,336367.333,53179,3,MX,1,100,58
640571.553757,640571.553733,1673975068.233726,336409.667,53179,3,MX,1,100,59
640571.597442,640571.597417,1673975068.277409,336452.000,53179,3,MX,1,100,57
640571.638718,640571.638694,1673975068.318684,336492.000,53195,3,MX,1,100,58
640571.679995,640571.679970,1673975068.359960,336532.000,53195,3,MX,1,100,58
640571.721272,640571.721247,1673975068.401235,336572.000,53195,3,MX,1,100,58
640571.761000,640571.760976,1673975068.440963,336610.500,53210,2,MX,1,100,58
640571.800729,640571.800704,1673975068.480690,336649.000,53210,2,MX,1,100,57
640571.840630,640571.840605,1673975068.520590,336687.667,53227,3,MX,1,100,58
640571.880530,640571.880506,1673975068.560489,336726.333,53227,3,MX,1,100,58
640571.920431,640571.920406,1673975068.600389,336765.000,53227,3,MX,1,100,58
640571.959988,640571.959963,1673975068.639944,336803.333,53244,3,MX,1,100,58
640571.999544,640571.999520,1673975068.679500,336841.667,53244,3,MX,1,100,58
640572.039101,640572.039076,1673975068.719055,336880.000,53244,3,MX,1,100,59
640572.079346,640572.079321,1673975068.759299,336919.000,53260,2,MX,1,100,59
640572.119590,640572.119566,1673975068.799542,336958.000,53260,2,MX,1,100,57
640572.158803,640572.158779,1673975068.838754,336996.000,53276,3,MX,1,100,57
640572.198016,640572.197991,1673975068.877966,337034.000,53276,3,MX,1,100,56
640572.237229,640572.237204,1673975068.917177,337072.000,53276,3,MX,1,100,57
640572.277989,640572.277965,1673975068.957937,337111.500,53294,2,MX,1,100,58
640572.318750,640572.318725,1673975068.998696,337151.000,53294,2,MX,1,100,58
640572.358994,640572.358970,1673975069.038939,337190.000,53311,3,MX,1,100,58
640572.399239,640572.399214,1673975069.079183,337229.000,53311,3,MX,1,100,58
640572.439484,640572.439459,1673975069.119426,337268.000,53311,3,MX,1,100,58
640572.479384,640572.479360,1673975069.159326,337306.667,53327,3,MX,1,100,58
640572.519285,640572.519260,1673975069.199225,337345.333,53327,3,MX,1,100,58
640572.559186,640572.559161,1673975069.239125,337384.000,53327,3,MX,1,100,58
640572.606138,640572.606113,1673975069.286076,337429.500,53345,2,MX,1,100,58
640572.653090,640572.653065,1673975069.333026,337475.000,53345,2,MX,1,100,57
640572.692819,640572.692794,1673975069.372754,337513.500,53359,2,MX,1,100,58
640572.732547,640572.732523,1673975069.412482,337552.000,53359,2,MX,1,100,58
640572.772104,640572.772079,1673975069.452037,337590.333,53376,3,MX,1,100,58
640572.811661,640572.811636,1673975069.491593,337628.667,53376,3,MX,1,100,57
640572.851218,640572.851193,1673975069.531148,337667.000,53376,3,MX,1,100,58
640572.891118,640572.891094,1673975069.571048,337705.667,53393,3,MX,1,100,57
640572.931019,640572.930994,1673975069.610947,337744.333,53393,3,MX,1,100,58
640572.970920,640572.970895,1673975069.650847,337783.000,53393,3,MX,1,100,58
640573.011164,640573.011140,1673975069.691090,337822.000,53418,5,MX,1,100,57
640573.051409,640573.051384,1673975069.731334,337861.000,53418,5,MX,1,100,58
640573.091654,640573.091629,1673975069.771577,337900.000,53418,5,MX,1,100,58
640573.131898,640573.131873,1673975069.811821,337939.000,53418,5,MX,1,100,58
640573.172143,640573.172118,1673975069.852064,337978.000,53418,5,MX,1,100,58
640573.211872,640573.211847,1673975069.891792,338016.500,53435,2,MX,1,100,59
640573.251600,640573.251576,1673975069.931519,338055.000,53435,2,MX,1,100,57
640573.291501,640573.291476,1673975069.971419,338093.667,53454,3,MX,1,100,59
640573.331402,640573.331377,1673975070.011318,338132.333,53454,3,MX,1,100,58
640573.371302,640573.371278,1673975070.051218,338171.000,53454,3,MX,1,100,58
640573.411547,640573.411522,1673975070.091461,338210.000,53470,2,MX,1,100,58
640573.451792,640573.451767,1673975070.131705,338249.000,53470,2,MX,1,100,59
640573.491692,640573.491668,1673975070.171604,338287.667,53488,3,MX,1,100,59
640573.531593,640573.531568,1673975070.211504,338326.333,53488,3,MX,1,100,58
640573.571494,640573.571469,1673975070.251403,338365.000,53488,3,MX,1,100,58
640573.610706,640573.610682,1673975070.290615,338403.000,53502,3,MX,1,100,57
640573.649919,640573.649894,1673975070.329827,338441.000,53502,3,MX,1,100,58
640573.689132,640573.689107,1673975070.369038,338479.000,53502,3,MX,1,100,59
640573.736084,640573.736059,1673975070.415989,338524.500,53519,2,MX,1,100,58
640573.783036,640573.783011,1673975070.462940,338570.000,53519,2,MX,1,100,58
640573.822937,640573.822912,1673975070.502839,338608.667,53535,3,MX,1,100,58
640573.862837,640573.862813,1673975070.542739,338647.333,53535,3,MX,1,100,59
640573.902738,640573.902713,1673975070.582638,338686.000,53535,3,MX,1,100,56
640573.944015,640573.943990,1673975070.623914,338726.000,53553,2,MX,1,100,58
640573.985291,640573.985266,1673975070.665189,338766.000,53553,2,MX,1,100,58
640574.025536,640574.025511,1673975070.705432,338805.000,53567,3,MX,1,100,57
640574.065781,640574.065756,1673975070.745676,338844.000,53567,3,MX,1,100,57
640574.106025,640574.106000,1673975070.785919,338883.000,53567,3,MX,1,100,58
640574.145754,640574.145729,1673975070.825647,338921.500,53584,2,MX,1,100,58
640574.185483,640574.185458,1673975070.865374,338960.000,53584,2,MX,1,100,58
640574.224695,640574.224671,1673975070.904586,338998.000,53601,3,MX,1,100,59
640574.263908,640574.263883,1673975070.943798,339036.000,53601,3,MX,1,100,58
640574.303121,640574.303096,1673975070.983009,339074.000,53601,3,MX,1,100,57
640574.342677,640574.342653,1673975071.022565,339112.333,53620,3,MX,1,100,56
640574.382234,640574.382209,1673975071.062120,339150.667,53620,3,MX,1,100,59
640574.421791,640574.421766,1673975071.101676,339189.000,53620,3,MX,1,100,58
640574.462036,640574.462011,1673975071.141919,339228.000,53636,2,MX,1,100,58
640574.502280,640574.502255,1673975071.182163,339267.000,53636,2,MX,1,100,58
640574.543213,640574.543188,1673975071.223094,339306.667,53655,3,MX,1,100,57
640574.584145,640574.584121,1673975071.264026,339346.333,53655,3,MX,1,100,58
640574.625078,640574.625053,1673975071.304957,339386.000,53655,3,MX,1,100,58
640574.664807,640574.664782,1673975071.344685,339424.500,53671,2,MX,1,100,57
640574.704535,640574.704511,1673975071.384412,339463.000,53671,2,MX,1,100,58
640574.744436,640574.744411,1673975071.424312,339501.667,53688,3,MX,1,100,58
640574.784337,640574.784312,1673975071.464211,339540.333,53688,3,MX,1,100,58
640574.824237,640574.824213,1673975071.504111,339579.000,53688,3,MX,1,100,59
640574.871190,640574.871165,1673975071.551061,339624.500,53705,2,MX,1,100,58
640574.918142,640574.918117,1673975071.598012,339670.000,53705,2,MX,1,100,58
640574.958042,640574.958017,1673975071.637912,339708.667,53721,3,MX,1,100,58
640574.997943,640574.997918,1673975071.677811,339747.333,53721,3,MX,1,100,58
640575.037844,640575.037819,1673975071.717711,339786.000,53721,3,MX,1,100,58
640575.077056,640575.077032,1673975071.756922,339824.000,53736,2,MX,1,100,59
640575.116269,640575.116244,1673975071.796134,339862.000,53736,2,MX,1,100,57
640575.155826,640575.155801,1673975071.835690,339900.333,53754,3,MX,1,100,58
640575.195383,640575.195358,1673975071.875245,339938.667,53754,3,MX,1,100,58
640575.234939,640575.234914,1673975071.914801,339977.000,53754,3,MX,1,100,57
640575.274496,640575.274471,1673975071.954356,340015.333,53772,3,MX,1,100,58
640575.314053,640575.314028,1673975071.993912,340053.667,53772,3,MX,1,100,58
640575.353609,640575.353585,1673975072.033467,340092.000,53772,3,MX,1,100,58
640575.394886,640575.394861,1673975072.074743,340132.000,53789,2,MX,1,100,58
640575.436163,640575.436138,1673975072.116018,340172.000,53789,2,MX,1,100,58
640575.476407,640575.476382,1673975072.156261,340211.000,53803,3,MX,1,100,57
640575.516652,640575.516627,1673975072.196505,340250.000,53803,3,MX,1,100,57
640575.556896,640575.556872,1673975072.236748,340289.000,53803,3,MX,1,100,58
640575.596625,640575.596600,1673975072.276476,340327.500,53821,2,MX,1,100,57
640575.636354,640575.636329,1673975072.316203,340366.000,53821,2,MX,1,100,58
640575.675911,640575.675886,1673975072.355759,340404.333,53837,3,MX,1,100,57
640575.715467,640575.715442,1673975072.395315,340442.667,53837,3,MX,1,100,57
640575.755024,640575.754999,1673975072.434870,340481.000,53837,3,MX,1,100,58
640575.794925,640575.794900,1673975072.474770,340519.667,53854,3,MX,1,100,56
640575.834825,640575.834800,1673975072.514669,340558.333,53854,3,MX,1,100,58
640575.874726,640575.874701,1673975072.554569,340597.000,53854,3,MX,1,100,58
640575.914971,640575.914946,1673975072.594812,340636.000,53871,2,MX,1,100,58
640575.955215,640575.955190,1673975072.635056,340675.000,53871,2,MX,1,100,58
640576.002167,640576.002143,1673975072.682006,340720.500,53886,2,MX,1,100,57
640576.049120,640576.049095,1673975072.728957,340766.000,53886,2,MX,1,100,58
640576.089020,640576.088995,1673975072.768857,340804.667,53905,3,MX,1,100,58
640576.128921,640576.128896,1673975072.808756,340843.333,53905,3,MX,1,100,59
640576.168822,640576.168797,1673975072.848656,340882.000,53905,3,MX,1,100,58
640576.208722,640576.208697,1673975072.888555,340920.667,53923,3,MX,1,100,57
640576.248623,640576.248598,1673975072.928455,340959.333,53923,3,MX,1,100,58
640576.288524,640576.288499,1673975072.968354,340998.000,53923,3,MX,1,100,57
640576.327736,640576.327711,1673975073.007566,341036.000,53941,2,MX,1,100,58
640576.366949,640576.366924,1673975073.046777,341074.000,53941,2,MX,1,100,59
640576.406850,640576.406825,1673975073.086677,341112.667,53956,3,MX,1,100,57
640576.446750,640576.446726,1673975073.126576,341151.333,53956,3,MX,1,100,57
640576.486651,640576.486626,1673975073.166476,341190.000,53956,3,MX,1,100,58
640576.525864,640576.525839,1673975073.205688,341228.000,53973,3,MX,1,100,58
640576.565077,640576.565052,1673975073.244899,341266.000,53973,3,MX,1,100,58
640576.604289,640576.604264,1673975073.284111,341304.000,53973,3,MX,1,100,57
640576.644018,640576.643993,1673975073.323838,341342.500,53990,2,MX,1,100,58
640576.683747,640576.683722,1673975073.363566,341381.000,53990,2,MX,1,100,58
640576.723647,640576.723622,1673975073.403465,341419.667,54006,3,MX,1,100,58
640576.763548,640576.763523,1673975073.443365,341458.333,54006,3,MX,1,100,58
640576.803449,640576.803424,1673975073.483264,341497.000,54006,3,MX,1,100,58
640576.844381,640576.844356,1673975073.524196,341536.667,54024,3,MX,1,100,58
640576.885314,640576.885289,1673975073.565127,341576.333,54024,3,MX,1,100,58
640576.926247,640576.926222,1673975073.606059,341616.000,54024,3,MX,1,100,58
640576.966491,640576.966466,1673975073.646302,341655.000,54038,2,MX,1,100,59
640577.006736,640577.006711,1673975073.686546,341694.000,54038,2,MX,1,100,58
640577.046465,640577.046440,1673975073.726273,341732.500,54055,2,MX,1,100,58
640577.086193,640577.086168,1673975073.766001,341771.000,54055,2,MX,1,100,57
640577.130222,640577.130197,1673975073.810028,341813.667,54071,3,MX,1,100,58
640577.174250,640577.174225,1673975073.854055,341856.333,54071,3,MX,1,100,57
640577.218278,640577.218253,1673975073.898082,341899.000,54071,3,MX,1,100,58
640577.258179,640577.258154,1673975073.937981,341937.667,54091,3,MX,1,100,57
640577.298080,640577.298055,1673975073.977881,341976.333,54091,3,MX,1,100,57
640577.337980,640577.337955,1673975074.017780,342015.000,54091,3,MX,1,100,58
640577.378225,640577.378200,1673975074.058024,342054.000,54106,2,MX,1,100,58
640577.418470,640577.418445,1673975074.098267,342093.000,54106,2,MX,1,100,58
640577.458370,640577.458345,1673975074.138167,342131.667,54125,3,MX,1,100,57
640577.498271,640577.498246,1673975074.178066,342170.333,54125,3,MX,1,100,57
640577.538172,640577.538147,1673975074.217966,342209.000,54125,3,MX,1,100,57
640577.577728,640577.577703,1673975074.257521,342247.333,54142,3,MX,1,100,59
640577.617285,640577.617260,1673975074.297077,342285.667,54142,3,MX,1,100,58
640577.656842,640577.656817,1673975074.336632,342324.000,54142,3,MX,1,100,59
640577.696742,640577.696717,1673975074.376532,342362.667,54159,3,MX,1,100,59
640577.736643,640577.736618,1673975074.416432,342401.333,54159,3,MX,1,100,58
640577.776544,640577.776519,1673975074.456331,342440.000,54159,3,MX,1,100,58
640577.815241,640577.815216,1673975074.495027,342477.500,54175,2,MX,1,100,57
640577.853937,640577.853912,1673975074.533722,342515.000,54175,2,MX,1,100,58
640577.894182,640577.894157,1673975074.573966,342554.000,54193,3,MX,1,100,57
640577.934427,640577.934402,1673975074.614209,342593.000,54193,3,MX,1,100,58
640577.974671,640577.974646,1673975074.654453,342632.000,54193,3,MX,1,100,57
640578.014400,640578.014375,1673975074.694180,342670.500,54207,2,MX,1,100,57
640578.054129,640578.054104,1673975074.733908,342709.000,54207,2,MX,1,100,58
640578.094029,640578.094004,1673975074.773808,342747.667,54224,3,MX,1,100,58
640578.133930,640578.133905,1673975074.813707,342786.333,54224,3,MX,1,100,57
640578.173831,640578.173806,1673975074.853606,342825.000,54224,3,MX,1,100,58
640578.220267,640578.220242,1673975074.900041,342870.000,54241,2,MX,1,100,58
640578.266703,640578.266678,1673975074.946476,342915.000,54241,2,MX,1,100,59
640578.306741,640578.306716,1673975074.986513,342953.800,54265,5,MX,1,100,58
640578.346780,640578.346755,1673975075.026550,342992.600,54265,5,MX,1,100,58
640578.386818,640578.386793,1673975075.066587,343031.400,54265,5,MX,1,100,59
640578.426856,640578.426831,1673975075.106624,343070.200,54265,5,MX,1,100,57
640578.466894,640578.466869,1673975075.146662,343109.000,54265,5,MX,1,100,58
640578.506623,640578.506598,1673975075.186389,343147.500,54282,2,MX,1,100,59
640578.546352,640578.546327,1673975075.226117,343186.000,54282,2,MX,1,100,58
640578.585221,640578.585196,1673975075.264984,343223.667,54299,3,MX,1,100,58
640578.624089,640578.624064,1673975075.303852,343261.333,54299,3,MX,1,100,59
640578.662958,640578.662933,1673975075.342720,343299.000,54299,3,MX,1,100,58
640578.702859,640578.702834,1673975075.382619,343337.667,54315,3,MX,1,100,58
640578.742759,640578.742734,1673975075.422518,343376.333,54315,3,MX,1,100,57
640578.782660,640578.782635,1673975075.462418,343415.000,54315,3,MX,1,100,58
640578.822905,640578.822880,1673975075.502661,343454.000,54330,2,MX,1,100,59
640578.863149,640578.863124,1673975075.542905,343493.000,54330,2,MX,1,100,58
640578.903050,640578.903025,1673975075.582805,343531.667,54347,3,MX,1,100,58
640578.942951,640578.942926,1673975075.622704,343570.333,54347,3,MX,1,100,58
640578.982851,640578.982826,1673975075.662604,343609.000,54347,3,MX,1,100,59
640579.022752,640579.022727,1673975075.702503,343647.667,54367,3,MX,1,100,58
640579.062653,640579.062628,1673975075.742403,343686.333,54367,3,MX,1,100,56
640579.102554,640579.102528,1673975075.782302,343725.000,54367,3,MX,1,100,60
640579.142282,640579.142257,1673975075.822030,343763.500,54383,2,MX,1,100,59
640579.182011,640579.181986,1673975075.861757,343802.000,54383,2,MX,1,100,58
640579.221568,640579.221543,1673975075.901313,343840.333,54403,3,MX,1,100,58
640579.261124,640579.261099,1673975075.940868,343878.667,54403,3,MX,1,100,57
640579.300681,640579.300656,1673975075.980424,343917.000,54403,3,MX,1,100,58
640579.340410,640579.340385,1673975076.020151,343955.500,54417,2,MX,1,100,59
640579.380138,640579.380113,1673975076.059879,343994.000,54417,2,MX,1,100,59
640579.424855,640579.424830,1673975076.104594,344037.333,54434,3,MX,1,100,59
640579.469571,640579.469546,1673975076.149309,344080.667,54434,3,MX,1,100,59
640579.514287,640579.514262,1673975076.194024,344124.000,54434,3,MX,1,100,58
640579.554016,640579.553991,1673975076.233752,344162.500,54451,2,MX,1,100,57
640579.593745,640579.593720,1673975076.273479,344201.000,54451,2,MX,1,100,58
640579.633301,640579.633276,1673975076.313035,344239.333,54468,3,MX,1,100,57
640579.672858,640579.672833,1673975076.352590,344277.667,54468,3,MX,1,100,57
640579.712415,640579.712390,1673975076.392146,344316.000,54468,3,MX,1,100,58
640579.752659,640579.752634,1673975076.432389,344355.000,54483,2,MX,1,100,58
640579.792904,640579.792879,1673975076.472633,344394.000,54483,2,MX,1,100,58
640579.832117,640579.832092,1673975076.511844,344432.000,54500,3,MX,1,100,57
640579.871330,640579.871304,1673975076.551056,344470.000,54500,3,MX,1,100,58
640579.910542,640579.910517,1673975076.590267,344508.000,54500,3,MX,1,100,58
640579.951131,640579.951106,1673975076.630855,344547.333,54516,3,MX,1,100,58
640579.991720,640579.991694,1673975076.671442,344586.667,54516,3,MX,1,100,57
640580.032308,640580.032283,1673975076.712030,344626.000,54516,3,MX,1,100,57
640580.071005,640580.070980,1673975076.750726,344663.500,54533,2,MX,1,100,58
640580.109702,640580.109677,1673975076.789421,344701.000,54533,2,MX,1,100,59
640580.149946,640580.149921,1673975076.829664,344740.000,54550,3,MX,1,100,57
640580.190191,640580.190166,1673975076.869908,344779.000,54550,3,MX,1,100,57
640580.230436,640580.230411,1673975076.910151,344818.000,54550,3,MX,1,100,57
640580.270164,640580.270139,1673975076.949879,344856.500,54567,2,MX,1,100,57
640580.309893,640580.309868,1673975076.989607,344895.000,54567,2,MX,1,100,57
640580.349794,640580.349769,1673975077.029506,344933.667,54583,3,MX,1,100,58
640580.389694,640580.389669,1673975077.069406,344972.333,54583,3,MX,1,100,57
640580.429595,640580.429570,1673975077.109305,345011.000,54583,3,MX,1,100,58
640580.472936,640580.472910,1673975077.152644,345053.000,54604,4,MX,1,100,58
640580.516276,640580.516251,1673975077.195983,345095.000,54604,4,MX,1,100,57
640580.559616,640580.559591,1673975077.239322,345137.000,54604,4,MX,1,100,59
640580.602957,640580.602932,1673975077.282662,345179.000,54604,4,MX,1,100,58
640580.642685,640580.642660,1673975077.322389,345217.500,54620,2,MX,1,100,58
640580.682414,640580.682389,1673975077.362117,345256.000,54620,2,MX,1,100,58
640580.722659,640580.722634,1673975077.402360,345295.000,54637,3,MX,1,100,59
640580.762903,640580.762878,1673975077.442604,345334.000,54637,3,MX,1,100,56
640580.803148,640580.803123,1673975077.482847,345373.000,54637,3,MX,1,100,58
640580.844425,640580.844399,1673975077.524122,345413.000,54654,2,MX,1,100,58
640580.885701,640580.885676,1673975077.565398,345453.000,54654,2,MX,1,100,58
640580.925258,640580.925233,1673975077.604954,345491.333,54669,3,MX,1,100,58
640580.964815,640580.964789,1673975077.644509,345529.667,54669,3,MX,1,100,58
640581.004371,640581.004346,1673975077.684065,345568.000,54669,3,MX,1,100,58
640581.044100,640581.044075,1673975077.723792,345606.500,54685,2,MX,1,100,57
640581.083829,640581.083804,1673975077.763520,345645.000,54685,2,MX,1,100,58
640581.123729,640581.123704,1673975077.803419,345683.667,54702,3,MX,1,100,58
640581.163630,640581.163605,1673975077.843319,345722.333,54702,3,MX,1,100,58
640581.203531,640581.203506,1673975077.883218,345761.000,54702,3,MX,1,100,58
640581.243087,640581.243062,1673975077.922774,345799.333,54721,3,MX,1,100,58
640581.282644,640581.282619,1673975077.962329,345837.667,54721,3,MX,1,100,56
640581.322201,640581.322176,1673975078.001885,345876.000,54721,3,MX,1,100,59
640581.362446,640581.362420,1673975078.042128,345915.000,54737,2,MX,1,100,58
640581.402690,640581.402665,1673975078.082372,345954.000,54737,2,MX,1,100,57
640581.443279,640581.443254,1673975078.122959,345993.333,54752,3,MX,1,100,58
640581.483867,640581.483842,1673975078.163547,346032.667,54752,3,MX,1,100,57
