LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
640326.649399,640326.649389,1673974823.336499,99079.500,14039,2,AZ,1,100,1.001
640326.689127,640326.689118,1673974823.376227,99118.000,14039,2,AZ,1,100,1.000
640326.728684,640326.728674,1673974823.415782,99156.333,14058,3,AZ,1,100,1.000
640326.768241,640326.768231,1673974823.455338,99194.667,14058,3,AZ,1,100,1.003
640326.807798,640326.807788,1673974823.494893,99233.000,14058,3,AZ,1,100,0.999
640326.848386,640326.848376,1673974823.535481,99272.333,14072,3,AZ,1,100,0.996
640326.888975,640326.888965,1673974823.576068,99311.667,14072,3,AZ,1,100,0.994
640326.929563,640326.929554,1673974823.616656,99351.000,14072,3,AZ,1,100,1.001
640326.969292,640326.969282,1673974823.656383,99389.500,14093,2,AZ,1,100,1.003
640327.009021,640327.009011,1673974823.696111,99428.000,14093,2,AZ,1,100,1.003
640327.048921,640327.048912,1673974823.736010,99466.667,14109,3,AZ,1,100,1.006
640327.088822,640327.088812,1673974823.775910,99505.333,14109,3,AZ,1,100,1.003
640327.128723,640327.128713,1673974823.815809,99544.000,14109,3,AZ,1,100,0.999
640327.175159,640327.175149,1673974823.862244,99589.000,14126,2,AZ,1,100,1.001
640327.221595,640327.221585,1673974823.908679,99634.000,14126,2,AZ,1,100,1.000
640327.261840,640327.261830,1673974823.948922,99673.000,14143,3,AZ,1,100,1.000
640327.302084,640327.302075,1673974823.989166,99712.000,14143,3,AZ,1,100,0.999
640327.342329,640327.342319,1673974824.029409,99751.000,14143,3,AZ,1,100,1.000
640327.382058,640327.382048,1673974824.069137,99789.500,14158,2,AZ,1,100,1.002
640327.421786,640327.421777,1673974824.108864,99828.000,14158,2,AZ,1,100,1.001
640327.461687,640327.461677,1673974824.148764,99866.667,14174,3,AZ,1,100,1.002
640327.501588,640327.501578,1673974824.188663,99905.333,14174,3,AZ,1,100,1.000
640327.541489,640327.541479,1673974824.228563,99944.000,14174,3,AZ,1,100,1.001
640327.580701,640327.580691,1673974824.267775,99982.000,14191,3,AZ,1,100,1.000
640327.619914,640327.619904,1673974824.306986,100020.000,14191,3,AZ,1,100,1.001
640327.659127,640327.659117,1673974824.346198,100058.000,14191,3,AZ,1,100,1.000
640327.700403,640327.700393,1673974824.387473,100098.000,14210,2,AZ,1,100,1.001
640327.741680,640327.741670,1673974824.428749,100138.000,14210,2,AZ,1,100,1.002
640327.781925,640327.781915,1673974824.468992,100177.000,14226,3,AZ,1,100,1.001
640327.822169,640327.822159,1673974824.509235,100216.000,14226,3,AZ,1,100,1.002
640327.862414,640327.862404,1673974824.549479,100255.000,14226,3,AZ,1,100,1.001
640327.902143,640327.902133,1673974824.589206,100293.500,14241,2,AZ,1,100,0.999
640327.941871,640327.941861,1673974824.628934,100332.000,14241,2,AZ,1,100,0.998
640327.981428,640327.981418,1673974824.668489,100370.333,14259,3,AZ,1,100,1.001
640328.020985,640328.020975,1673974824.708045,100408.667,14259,3,AZ,1,100,0.999
640328.060541,640328.060531,1673974824.747601,100447.000,14259,3,AZ,1,100,1.000
640328.100442,640328.100432,1673974824.787500,100485.667,14275,3,AZ,1,100,0.999
640328.140343,640328.140333,1673974824.827400,100524.333,14275,3,AZ,1,100,1.004
640328.180243,640328.180233,1673974824.867299,100563.000,14275,3,AZ,1,100,1.001
640328.219972,640328.219962,1673974824.907027,100601.500,14292,2,AZ,1,100,1.002
640328.259701,640328.259691,1673974824.946754,100640.000,14292,2,AZ,1,100,0.998
640328.307169,640328.307159,1673974824.994221,100686.000,14307,2,AZ,1,100,1.001
640328.354637,640328.354627,1673974825.041688,100732.000,14307,2,AZ,1,100,1.001
640328.394538,640328.394528,1673974825.081587,100770.667,14324,3,AZ,1,100,1.000
640328.434438,640328.434428,1673974825.121487,100809.333,14324,3,AZ,1,100,1.001
640328.474339,640328.474329,1673974825.161386,100848.000,14324,3,AZ,1,100,1.001
640328.514928,640328.514918,1673974825.201974,100887.333,14343,3,AZ,1,100,1.003
640328.555516,640328.555506,1673974825.242561,100926.667,14343,3,AZ,1,100,1.002
640328.596105,640328.596095,1673974825.283149,100966.000,14343,3,AZ,1,100,1.001
640328.636349,640328.636340,1673974825.323392,101005.000,14361,2,AZ,1,100,1.000
640328.676594,640328.676584,1673974825.363636,101044.000,14361,2,AZ,1,100,0.999
640328.716495,640328.716485,1673974825.403535,101082.667,14378,3,AZ,1,100,1.001
640328.756395,640328.756386,1673974825.443434,101121.333,14378,3,AZ,1,100,0.999
640328.796296,640328.796286,1673974825.483334,101160.000,14378,3,AZ,1,100,1.001
640328.835509,640328.835499,1673974825.522546,101198.000,14394,3,AZ,1,100,1.000
640328.874722,640328.874712,1673974825.561757,101236.000,14394,3,AZ,1,100,1.003
640328.913934,640328.913924,1673974825.600969,101274.000,14394,3,AZ,1,100,1.000
640328.953663,640328.953653,1673974825.640696,101312.500,14411,2,AZ,1,100,1.000
640328.993392,640328.993382,1673974825.680424,101351.000,14411,2,AZ,1,100,1.001
640329.032948,640329.032939,1673974825.719980,101389.333,14428,3,AZ,1,100,1.001
640329.072505,640329.072495,1673974825.759535,101427.667,14428,3,AZ,1,100,1.003
640329.112062,640329.112052,1673974825.799091,101466.000,14428,3,AZ,1,100,0.999
640329.153338,640329.153328,1673974825.840366,101506.000,14444,2,AZ,1,100,1.001
640329.194615,640329.194605,1673974825.881641,101546.000,14444,2,AZ,1,100,0.999
640329.234860,640329.234850,1673974825.921885,101585.000,14459,3,AZ,1,100,1.001
640329.275104,640329.275094,1673974825.962128,101624.000,14459,3,AZ,1,100,1.001
640329.315349,640329.315339,1673974826.002372,101663.000,14459,3,AZ,1,100,1.001
640329.355250,640329.355240,1673974826.042271,101701.667,14476,3,AZ,1,100,1.001
640329.395150,640329.395140,1673974826.082171,101740.333,14476,3,AZ,1,100,1.003
640329.435051,640329.435041,1673974826.122070,101779.000,14476,3,AZ,1,100,1.000
640329.481487,640329.481477,1673974826.168505,101824.000,14493,2,AZ,1,100,1.000
640329.527923,640329.527913,1673974826.214940,101869.000,14493,2,AZ,1,100,1.000
640329.568168,640329.568158,1673974826.255183,101908.000,14514,2,AZ,1,100,1.002
640329.608413,640329.608403,1673974826.295427,101947.000,14514,2,AZ,1,100,1.001
640329.647969,640329.647959,1673974826.334982,101985.333,14534,3,AZ,1,100,1.002
640329.687526,640329.687516,1673974826.374538,102023.667,14534,3,AZ,1,100,1.001
640329.727083,640329.727073,1673974826.414093,102062.000,14534,3,AZ,1,100,0.998
640329.766639,640329.766629,1673974826.453649,102100.333,14548,3,AZ,1,100,1.001
640329.806196,640329.806186,1673974826.493205,102138.667,14548,3,AZ,1,100,1.001
640329.845753,640329.845743,1673974826.532760,102177.000,14548,3,AZ,1,100,1.002
640329.885997,640329.885987,1673974826.573004,102216.000,14568,3,AZ,1,100,1.001
640329.926242,640329.926232,1673974826.613247,102255.000,14568,3,AZ,1,100,1.000
640329.966487,640329.966477,1673974826.653491,102294.000,14568,3,AZ,1,100,1.001
640330.007247,640330.007237,1673974826.694250,102333.500,14585,2,AZ,1,100,1.000
640330.048008,640330.047998,1673974826.735009,102373.000,14585,2,AZ,1,100,0.999
640330.087909,640330.087899,1673974826.774909,102411.667,14602,3,AZ,1,100,0.999
640330.127809,640330.127799,1673974826.814809,102450.333,14602,3,AZ,1,100,1.001
640330.167710,640330.167700,1673974826.854708,102489.000,14602,3,AZ,1,100,1.000
640330.207611,640330.207601,1673974826.894608,102527.667,14618,3,AZ,1,100,1.000
640330.247511,640330.247501,1673974826.934507,102566.333,14618,3,AZ,1,100,1.000
640330.287412,640330.287402,1673974826.974406,102605.000,14618,3,AZ,1,100,1.002
640330.326625,640330.326615,1673974827.013618,102643.000,14634,2,AZ,1,100,1.001
640330.365838,640330.365828,1673974827.052830,102681.000,14634,2,AZ,1,100,1.001
640330.405738,640330.405728,1673974827.092729,102719.667,14650,3,AZ,1,100,0.999
640330.445639,640330.445629,1673974827.132629,102758.333,14650,3,AZ,1,100,0.992
640330.485540,640330.485530,1673974827.172528,102797.000,14650,3,AZ,1,100,1.002
640330.525268,640330.525258,1673974827.212256,102835.500,14667,2,AZ,1,100,1.004
640330.564997,640330.564987,1673974827.251983,102874.000,14667,2,AZ,1,100,1.006
640330.609713,640330.609703,1673974827.296698,102917.333,14684,3,AZ,1,100,1.002
640330.654430,640330.654420,1673974827.341413,102960.667,14684,3,AZ,1,100,1.003
640330.699146,640330.699136,1673974827.386128,103004.000,14684,3,AZ,1,100,1.003
640330.739047,640330.739036,1673974827.426028,103042.667,14703,3,AZ,1,100,1.000
640330.778947,640330.778937,1673974827.465927,103081.333,14703,3,AZ,1,100,0.998
640330.818848,640330.818838,1673974827.505827,103120.000,14703,3,AZ,1,100,1.000
640330.859093,640330.859082,1673974827.546070,103159.000,14717,2,AZ,1,100,0.998
640330.899337,640330.899327,1673974827.586314,103198.000,14717,2,AZ,1,100,1.001
640330.938894,640330.938884,1673974827.625870,103236.333,14735,3,AZ,1,100,1.001
640330.978451,640330.978441,1673974827.665425,103274.667,14735,3,AZ,1,100,1.001
640331.018007,640331.017997,1673974827.704981,103313.000,14735,3,AZ,1,100,1.001
640331.057736,640331.057726,1673974827.744708,103351.500,14751,2,AZ,1,100,1.001
640331.097465,640331.097455,1673974827.784436,103390.000,14751,2,AZ,1,100,1.001
640331.136677,640331.136667,1673974827.823647,103428.000,14768,3,AZ,1,100,1.000
640331.175890,640331.175880,1673974827.862859,103466.000,14768,3,AZ,1,100,0.999
640331.215103,640331.215093,1673974827.902070,103504.000,14768,3,AZ,1,100,1.002
640331.255348,640331.255337,1673974827.942314,103543.000,14783,2,AZ,1,100,1.002
640331.295592,640331.295582,1673974827.982557,103582.000,14783,2,AZ,1,100,1.000
640331.335493,640331.335483,1673974828.022457,103620.667,14800,3,AZ,1,100,1.002
640331.375394,640331.375384,1673974828.062356,103659.333,14800,3,AZ,1,100,1.003
640331.415294,640331.415284,1673974828.102256,103698.000,14800,3,AZ,1,100,1.002
640331.456227,640331.456217,1673974828.143187,103737.667,14819,3,AZ,1,100,1.001
640331.497159,640331.497149,1673974828.184119,103777.333,14819,3,AZ,1,100,0.999
640331.538092,640331.538082,1673974828.225050,103817.000,14819,3,AZ,1,100,0.998
640331.577821,640331.577811,1673974828.264778,103855.500,14836,2,AZ,1,100,1.000
640331.617549,640331.617539,1673974828.304505,103894.000,14836,2,AZ,1,100,0.999
640331.661922,640331.661912,1673974828.348876,103937.000,14855,3,AZ,1,100,1.001
640331.706294,640331.706284,1673974828.393247,103980.000,14855,3,AZ,1,100,1.001
640331.750666,640331.750656,1673974828.437618,104023.000,14855,3,AZ,1,100,1.001
640331.790395,640331.790385,1673974828.477346,104061.500,14870,2,AZ,1,100,1.003
640331.830124,640331.830114,1673974828.517073,104100.000,14870,2,AZ,1,100,1.000
640331.870024,640331.870014,1673974828.556973,104138.667,14886,3,AZ,1,100,1.000
640331.909925,640331.909915,1673974828.596872,104177.333,14886,3,AZ,1,100,1.001
640331.949826,640331.949816,1673974828.636772,104216.000,14886,3,AZ,1,100,1.001
640331.989554,640331.989544,1673974828.676499,104254.500,14904,2,AZ,1,100,1.000
640332.029283,640332.029273,1673974828.716227,104293.000,14904,2,AZ,1,100,0.999
640332.069184,640332.069174,1673974828.756126,104331.667,14920,3,AZ,1,100,1.000
640332.109085,640332.109074,1673974828.796026,104370.333,14920,3,AZ,1,100,1.002
640332.148985,640332.148975,1673974828.835926,104409.000,14920,3,AZ,1,100,1.000
640332.189230,640332.189220,1673974828.876169,104448.000,14936,3,AZ,1,100,1.000
640332.229475,640332.229464,1673974828.916412,104487.000,14936,3,AZ,1,100,1.001
640332.269719,640332.269709,1673974828.956656,104526.000,14936,3,AZ,1,100,1.001
640332.309448,640332.309438,1673974828.996383,104564.500,14952,2,AZ,1,100,0.999
640332.349177,640332.349166,1673974829.036111,104603.000,14952,2,AZ,1,100,1.000
640332.388045,640332.388035,1673974829.074979,104640.667,14969,3,AZ,1,100,1.001
640332.426914,640332.426904,1673974829.113846,104678.333,14969,3,AZ,1,100,1.000
640332.465783,640332.465773,1673974829.152714,104716.000,14969,3,AZ,1,100,1.001
640332.505684,640332.505673,1673974829.192613,104754.667,14985,3,AZ,1,100,1.001
640332.545584,640332.545574,1673974829.232513,104793.333,14985,3,AZ,1,100,0.999
640332.585485,640332.585475,1673974829.272413,104832.000,14985,3,AZ,1,100,1.002
640332.625730,640332.625719,1673974829.312656,104871.000,15003,2,AZ,1,100,1.002
640332.665974,640332.665964,1673974829.352900,104910.000,15003,2,AZ,1,100,1.002
640332.705875,640332.705865,1673974829.392799,104948.667,15020,3,AZ,1,100,1.002
640332.745776,640332.745765,1673974829.432698,104987.333,15020,3,AZ,1,100,1.001
640332.785676,640332.785666,1673974829.472598,105026.000,15020,3,AZ,1,100,1.003
640332.832628,640332.832618,1673974829.519549,105071.500,15036,2,AZ,1,100,1.002
640332.879580,640332.879570,1673974829.566499,105117.000,15036,2,AZ,1,100,1.000
640332.919481,640332.919471,1673974829.606399,105155.667,15056,3,AZ,1,100,1.002
640332.959382,640332.959372,1673974829.646298,105194.333,15056,3,AZ,1,100,1.000
640332.999282,640332.999272,1673974829.686198,105233.000,15056,3,AZ,1,100,1.000
640333.039011,640333.039001,1673974829.725925,105271.500,15073,2,AZ,1,100,1.002
640333.078740,640333.078730,1673974829.765653,105310.000,15073,2,AZ,1,100,1.003
640333.118985,640333.118974,1673974829.805897,105349.000,15089,3,AZ,1,100,1.001
640333.159229,640333.159219,1673974829.846140,105388.000,15089,3,AZ,1,100,1.001
640333.199474,640333.199464,1673974829.886384,105427.000,15089,3,AZ,1,100,1.001
640333.238687,640333.238676,1673974829.925595,105465.000,15106,3,AZ,1,100,1.000
640333.277899,640333.277889,1673974829.964807,105503.000,15106,3,AZ,1,100,1.001
640333.317112,640333.317102,1673974830.004018,105541.000,15106,3,AZ,1,100,1.001
640333.357013,640333.357003,1673974830.043918,105579.667,15121,3,AZ,1,100,1.001
640333.396913,640333.396903,1673974830.083817,105618.333,15121,3,AZ,1,100,1.000
640333.436814,640333.436804,1673974830.123717,105657.000,15121,3,AZ,1,100,1.001
640333.476543,640333.476533,1673974830.163445,105695.500,15138,2,AZ,1,100,0.999
640333.516271,640333.516261,1673974830.203172,105734.000,15138,2,AZ,1,100,1.001
640333.556172,640333.556162,1673974830.243072,105772.667,15154,3,AZ,1,100,1.000
640333.596073,640333.596063,1673974830.282971,105811.333,15154,3,AZ,1,100,1.002
640333.635974,640333.635963,1673974830.322870,105850.000,15154,3,AZ,1,100,1.002
640333.676218,640333.676208,1673974830.363114,105889.000,15174,2,AZ,1,100,1.001
640333.716463,640333.716453,1673974830.403358,105928.000,15174,2,AZ,1,100,1.001
640333.756020,640333.756009,1673974830.442913,105966.333,15188,3,AZ,1,100,1.001
640333.795576,640333.795566,1673974830.482469,106004.667,15188,3,AZ,1,100,1.000
640333.835133,640333.835123,1673974830.522024,106043.000,15188,3,AZ,1,100,1.002
640333.874690,640333.874679,1673974830.561580,106081.333,15205,3,AZ,1,100,1.001
640333.914246,640333.914236,1673974830.601135,106119.667,15205,3,AZ,1,100,1.001
640333.953803,640333.953793,1673974830.640691,106158.000,15205,3,AZ,1,100,1.001
640334.000239,640334.000229,1673974830.687126,106203.000,15222,2,AZ,1,100,1.001
640334.046675,640334.046665,1673974830.733560,106248.000,15222,2,AZ,1,100,1.002
640334.086576,640334.086566,1673974830.773460,106286.667,15239,3,AZ,1,100,1.000
640334.126477,640334.126466,1673974830.813359,106325.333,15239,3,AZ,1,100,1.000
640334.166377,640334.166367,1673974830.853259,106364.000,15239,3,AZ,1,100,1.000
640334.206622,640334.206612,1673974830.893502,106403.000,15255,2,AZ,1,100,0.999
640334.246867,640334.246856,1673974830.933746,106442.000,15255,2,AZ,1,100,1.000
640334.286767,640334.286757,1673974830.973645,106480.667,15271,3,AZ,1,100,1.000
640334.326668,640334.326658,1673974831.013545,106519.333,15271,3,AZ,1,100,0.999
640334.366569,640334.366558,1673974831.053444,106558.000,15271,3,AZ,1,100,1.000
640334.406469,640334.406459,1673974831.093344,106596.667,15290,3,AZ,1,100,0.999
640334.446370,640334.446360,1673974831.133244,106635.333,15290,3,AZ,1,100,1.001
640334.486271,640334.486261,1673974831.173143,106674.000,15290,3,AZ,1,100,1.001
640334.525999,640334.525989,1673974831.212871,106712.500,15307,2,AZ,1,100,1.001
640334.565728,640334.565718,1673974831.252598,106751.000,15307,2,AZ,1,100,1.001
640334.604941,640334.604931,1673974831.291810,106789.000,15324,3,AZ,1,100,1.002
640334.644154,640334.644143,1673974831.331021,106827.000,15324,3,AZ,1,100,1.001
640334.683366,640334.683356,1673974831.370233,106865.000,15324,3,AZ,1,100,1.000
640334.722923,640334.722913,1673974831.409788,106903.333,15343,3,AZ,1,100,1.000
640334.762480,640334.762470,1673974831.449344,106941.667,15343,3,AZ,1,100,1.003
640334.802037,640334.802026,1673974831.488899,106980.000,15343,3,AZ,1,100,1.000
640334.842281,640334.842271,1673974831.529143,107019.000,15362,2,AZ,1,100,1.001
640334.882526,640334.882516,1673974831.569386,107058.000,15362,2,AZ,1,100,1.000
640334.922427,640334.922416,1673974831.609286,107096.667,15380,3,AZ,1,100,0.999
640334.962327,640334.962317,1673974831.649186,107135.333,15380,3,AZ,1,100,1.001
640335.002228,640335.002218,1673974831.689085,107174.000,15380,3,AZ,1,100,1.002
640335.041957,640335.041946,1673974831.728813,107212.500,15396,2,AZ,1,100,1.000
640335.081685,640335.081675,1673974831.768540,107251.000,15396,2,AZ,1,100,1.002
640335.126058,640335.126047,1673974831.812911,107294.000,15413,3,AZ,1,100,1.001
640335.170430,640335.170420,1673974831.857282,107337.000,15413,3,AZ,1,100,1.002
640335.214802,640335.214792,1673974831.901653,107380.000,15413,3,AZ,1,100,1.001
640335.254015,640335.254005,1673974831.940865,107418.000,15430,3,AZ,1,100,1.000
640335.293228,640335.293217,1673974831.980076,107456.000,15430,3,AZ,1,100,1.001
640335.332440,640335.332430,1673974832.019288,107494.000,15430,3,AZ,1,100,1.002
640335.373717,640335.373707,1673974832.060563,107534.000,15445,2,AZ,1,100,1.000
640335.414994,640335.414983,1673974832.101839,107574.000,15445,2,AZ,1,100,1.001
640335.455238,640335.455228,1673974832.142082,107613.000,15461,3,AZ,1,100,1.001
640335.495483,640335.495473,1673974832.182326,107652.000,15461,3,AZ,1,100,1.000
640335.535727,640335.535717,1673974832.222569,107691.000,15461,3,AZ,1,100,1.000
640335.575456,640335.575446,1673974832.262297,107729.500,15478,2,AZ,1,100,1.000
640335.615185,640335.615175,1673974832.302024,107768.000,15478,2,AZ,1,100,0.999
640335.654742,640335.654731,1673974832.341580,107806.333,15497,3,AZ,1,100,1.000
640335.694298,640335.694288,1673974832.381135,107844.667,15497,3,AZ,1,100,1.001
640335.733855,640335.733845,1673974832.420691,107883.000,15497,3,AZ,1,100,1.000
640335.774100,640335.774089,1673974832.460934,107922.000,15512,2,AZ,1,100,1.001
640335.814344,640335.814334,1673974832.501178,107961.000,15512,2,AZ,1,100,1.002
640335.853901,640335.853891,1673974832.540733,107999.333,15528,3,AZ,1,100,1.000
640335.893458,640335.893447,1673974832.580289,108037.667,15528,3,AZ,1,100,1.003
640335.933014,640335.933004,1673974832.619844,108076.000,15528,3,AZ,1,100,0.999
640335.973259,640335.973249,1673974832.660088,108115.000,15549,3,AZ,1,100,1.002
640336.013504,640336.013493,1673974832.700331,108154.000,15549,3,AZ,1,100,1.000
640336.053748,640336.053738,1673974832.740575,108193.000,15549,3,AZ,1,100,0.999
640336.093993,640336.093983,1673974832.780818,108232.000,15565,2,AZ,1,100,1.001
640336.134238,640336.134227,1673974832.821062,108271.000,15565,2,AZ,1,100,1.001
640336.174482,640336.174472,1673974832.861305,108310.000,15582,3,AZ,1,100,1.001
